"ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat","State"
2027-01-01,-42.6343739133099,1033.88384747525,1033.88384747525,1033.88384747525,1033.88384747525,1033.88384747525,1033.88384747525,0,0,0,386.480094785303,1593.73672654951,-42.6343822901981,-42.6343673124643,991.249473561942,"Idaho"
2028-01-01,-33.9522210338227,992.470805176496,992.470805176496,992.470805176496,992.470805176496,992.470805176496,992.470805176496,0,0,0,310.388590419303,1580.47539489387,-33.9522344959203,-33.9522097698958,958.518584142673,"Idaho"
2029-01-01,-25.2462814341178,1104.01651302006,1104.01651302006,1104.01651302006,1104.01651302006,1104.01651302006,1104.01651302006,0,0,0,428.513433489103,1728.9047293296,-25.2462998820652,-25.2462647236988,1078.77023158594,"Idaho"
2015-01-01,173.228532991748,418.484663453695,418.484663453695,418.484663453695,418.484663453695,418.484663453695,418.484663453695,0,0,0,107.645845771619,1057.10442977877,173.228532991748,173.228532991748,591.713196445444,"Illinois"
2016-01-01,207.813841901533,322.128290727377,322.128290727377,322.128290727377,322.128290727377,322.128290727377,322.128290727377,0,0,0,48.2380727783344,1022.74756082611,207.813841901533,207.813841901533,529.94213262891,"Illinois"
2017-01-01,242.493905057046,620.032709288304,620.032709288304,620.032709288304,620.032709288304,620.032709288304,620.032709288304,0,0,0,410.246623710142,1359.7469467086,242.493905057046,242.493905057046,862.52661434535,"Illinois"
2018-01-01,277.079213958856,517.826453706633,517.826453706633,517.826453706633,517.826453706633,517.826453706633,517.826453706633,0,0,0,307.553045791873,1256.19192439684,277.079213958856,277.079213958856,794.905667665489,"Illinois"
2019-01-01,311.664522953615,418.484663453624,418.484663453624,418.484663453624,418.484663453624,418.484663453624,418.484663453624,0,0,0,239.286997253891,1177.16999996546,311.664522953615,311.664522953615,730.149186407239,"Illinois"
2020-01-01,346.249831924751,322.128290727523,322.128290727523,322.128290727523,322.128290727523,322.128290727523,322.128290727523,0,0,0,201.228384637617,1153.51149021283,346.249831924751,346.249831924751,668.378122652274,"Illinois"
2021-01-01,380.929895156978,620.032709288103,620.032709288103,620.032709288103,620.032709288103,620.032709288103,620.032709288103,0,0,0,530.362383193274,1454.1032131594,380.929895156978,380.929895156978,1000.96260444508,"Illinois"
2022-01-01,415.515204143539,517.826453706504,517.826453706504,517.826453706504,517.826453706504,517.826453706504,517.826453706504,0,0,0,479.329885230898,1417.52118136058,415.515204143539,415.515204143539,933.341657850043,"Illinois"
2023-01-01,450.100513145674,418.484663453821,418.484663453821,418.484663453821,418.484663453821,418.484663453821,418.484663453821,0,0,0,356.705392224258,1370.95166866827,450.100513145674,450.100513145674,868.585176599495,"Illinois"
2024-01-01,484.68582214781,322.128290727316,322.128290727316,322.128290727316,322.128290727316,322.128290727316,322.128290727316,0,0,0,350.245843919807,1281.63043136486,484.68582214781,484.68582214781,806.814112875126,"Illinois"
2025-01-01,519.365885421185,620.032709288342,620.032709288342,620.032709288342,620.032709288342,620.032709288342,620.032709288342,0,0,0,658.093776229646,1631.21622644402,519.365884526609,519.365886322614,1139.39859470953,"Illinois"
2026-01-01,553.95119442332,517.826453706412,517.826453706412,517.826453706412,517.826453706412,517.826453706412,517.826453706412,0,0,0,597.342998803282,1552.79350898086,553.951191129042,553.951197357282,1071.77764812973,"Illinois"
2027-01-01,588.536503425456,418.484663453505,418.484663453505,418.484663453505,418.484663453505,418.484663453505,418.484663453505,0,0,0,525.244321095142,1480.25116179064,588.53649703625,588.536509195213,1007.02116687896,"Illinois"
2028-01-01,623.121812427592,322.128290727595,322.128290727595,322.128290727595,322.128290727595,322.128290727595,322.128290727595,0,0,0,496.515742128471,1414.98761893134,623.121802565388,623.121821416516,945.250103155187,"Illinois"
2029-01-01,657.801875700966,620.032709288071,620.032709288071,620.032709288071,620.032709288071,620.032709288071,620.032709288071,0,0,0,805.333882726211,1710.30205415061,657.801861134584,657.801889157608,1277.83458498904,"Illinois"
2015-01-01,108.449491379793,631.183224366601,631.183224366601,631.183224366601,631.183224366601,631.183224366601,631.183224366601,0,0,0,392.069939755217,1114.78289245116,108.449491379793,108.449491379793,739.632715746394,"Indiana"
2016-01-01,42.6174851644491,653.738125871855,653.738125871855,653.738125871855,653.738125871855,653.738125871855,653.738125871855,0,0,0,338.78602476083,1037.54094904835,42.6174851644491,42.6174851644491,696.355611036304,"Indiana"
2017-01-01,-23.3948829317718,590.351430796453,590.351430796453,590.351430796453,590.351430796453,590.351430796453,590.351430796453,0,0,0,220.868357822312,919.534802196241,-23.3948829317718,-23.3948829317718,566.956547864681,"Indiana"
2018-01-01,-89.2268894471357,610.045771796605,610.045771796605,610.045771796605,610.045771796605,610.045771796605,610.045771796605,0,0,0,170.887873944391,882.137461819528,-89.2268894471357,-89.2268894471357,520.81888234947,"Indiana"
2019-01-01,-155.058896228897,631.183224366622,631.183224366622,631.183224366622,631.183224366622,631.183224366622,631.183224366622,0,0,0,157.210873204159,819.072647256314,-155.058896228897,-155.058896228897,476.124328137725,"Indiana"
2020-01-01,-220.890902994434,653.738125871817,653.738125871817,653.738125871817,653.738125871817,653.738125871817,653.738125871817,0,0,0,75.3931770825249,773.935150185627,-220.890902994434,-220.890902994434,432.847222877382,"Indiana"
2021-01-01,-286.903271471434,590.351430796484,590.351430796484,590.351430796484,590.351430796484,590.351430796484,590.351430796484,0,0,0,-24.8313373273569,651.32074631229,-286.903271471434,-286.903271471434,303.44815932505,"Indiana"
2022-01-01,-352.735278594387,610.045771796631,610.045771796631,610.045771796631,610.045771796631,610.045771796631,610.045771796631,0,0,0,-72.0779100840274,598.321289931423,-352.735278594387,-352.735278594387,257.310493202244,"Indiana"
2023-01-01,-418.567285906997,631.183224366571,631.183224366571,631.183224366571,631.183224366571,631.183224366571,631.183224366571,0,0,0,-150.490036240002,529.586061215616,-418.567285906997,-418.567285906997,212.615938459574,"Indiana"
2024-01-01,-484.399293219607,653.738125871884,653.738125871884,653.738125871884,653.738125871884,653.738125871884,653.738125871884,0,0,0,-172.220463691573,513.093595261755,-484.399293219607,-484.399293219607,169.338832652277,"Indiana"
2025-01-01,-550.411662196087,590.351430796457,590.351430796457,590.351430796457,590.351430796457,590.351430796457,590.351430796457,0,0,0,-295.099060957474,384.789264052784,-550.411662935264,-550.411661527995,39.9397686003698,"Indiana"
2026-01-01,-616.243669508698,610.045771796648,610.045771796648,610.045771796648,610.045771796648,610.045771796648,610.045771796648,0,0,0,-366.002804370383,338.91574184129,-616.243672148965,-616.243667220647,-6.19789771204933,"Indiana"
2027-01-01,-682.075676821308,631.183224366647,631.183224366647,631.183224366647,631.183224366647,631.183224366647,631.183224366647,0,0,0,-393.127975056739,269.79925548451,-682.075681787655,-682.075672224359,-50.8924524546603,"Indiana"
2028-01-01,-747.907684133918,653.738125871803,653.738125871803,653.738125871803,653.738125871803,653.738125871803,653.738125871803,0,0,0,-426.956193892154,261.732119580898,-747.907691794905,-747.907676880522,-94.1695582621149,"Indiana"
2029-01-01,-813.920053110398,590.35143079649,590.35143079649,590.35143079649,590.35143079649,590.35143079649,590.35143079649,0,0,0,-580.680045037633,69.6643074062302,-813.920063888786,-813.920042257249,-223.568622313908,"Indiana"
2015-01-01,76.0307301440291,781.432732372984,781.432732372984,781.432732372984,781.432732372984,781.432732372984,781.432732372984,0,0,0,158.945891982542,1526.63255539349,76.0307301440291,76.0307301440291,857.463462517013,"Iowa"
2016-01-01,70.0319028264499,817.985438280985,817.985438280985,817.985438280985,817.985438280985,817.985438280985,817.985438280985,0,0,0,209.142999131905,1587.399578641,70.0319028264499,70.0319028264499,888.017341107435,"Iowa"
2017-01-01,64.016640380683,710.11213361491,710.11213361491,710.11213361491,710.11213361491,710.11213361491,710.11213361491,0,0,0,73.3115751854664,1421.03638274495,64.016640380683,64.016640380683,774.128773995593,"Iowa"
2018-01-01,58.0178130906742,745.46036788165,745.46036788165,745.46036788165,745.46036788165,745.46036788165,745.46036788165,0,0,0,100.648059830411,1505.29604700525,58.0178130906742,58.0178130906742,803.478180972324,"Iowa"
2019-01-01,52.0189857839793,781.432732373015,781.432732373015,781.432732373015,781.432732373015,781.432732373015,781.432732373015,0,0,0,160.228333140975,1505.06295951771,52.0189857839793,52.0189857839793,833.451718156994,"Iowa"
2020-01-01,46.0201584696574,817.985438280925,817.985438280925,817.985438280925,817.985438280925,817.985438280925,817.985438280925,0,0,0,232.371665009164,1564.30336544755,46.0201584696574,46.0201584696574,864.005596750583,"Iowa"
2021-01-01,40.004896022006,710.112133614972,710.112133614972,710.112133614972,710.112133614972,710.112133614972,710.112133614972,0,0,0,66.2923395701529,1350.90067463445,40.004896022006,40.004896022006,750.117029636978,"Iowa"
2022-01-01,34.0060687274789,745.460367881695,745.460367881695,745.460367881695,745.460367881695,745.460367881695,745.460367881695,0,0,0,101.789798565899,1394.26747117792,34.0060687274789,34.0060687274789,779.466436609174,"Iowa"
2023-01-01,28.0072414404284,781.432732372936,781.432732372936,781.432732372936,781.432732372936,781.432732372936,781.432732372936,0,0,0,142.177287664065,1520.26757653505,28.0072414404284,28.0072414404284,809.439973813365,"Iowa"
2024-01-01,22.008414153378,817.985438281021,817.985438281021,817.985438281021,817.985438281021,817.985438281021,817.985438281021,0,0,0,95.4563239609641,1540.66299135751,22.008414153378,22.008414153378,839.993852434399,"Iowa"
2025-01-01,15.9931517230753,710.112133614907,710.112133614907,710.112133614907,710.112133614907,710.112133614907,710.112133614907,0,0,0,41.2926457923318,1386.14855601324,15.9931505817675,15.9931528980549,726.105285337982,"Iowa"
2026-01-01,9.9943244360248,745.460367881727,745.460367881727,745.460367881727,745.460367881727,745.460367881727,745.460367881727,0,0,0,80.1779165037391,1443.36913348952,9.99432043552539,9.99432816434813,755.454692317752,"Iowa"
2027-01-01,3.99549714897431,781.432732373059,781.432732373059,781.432732373059,781.432732373059,781.432732373059,781.432732373059,0,0,0,135.668694367035,1508.06904468843,3.99548919442497,3.99550435150984,785.428229522033,"Iowa"
2028-01-01,-2.00333013807616,817.985438280901,817.985438280901,817.985438280901,817.985438280901,817.985438280901,817.985438280901,0,0,0,108.773512410212,1465.66786129899,-2.00334263123765,-2.00331840648788,815.982108142825,"Iowa"
2029-01-01,-8.01859256837884,710.112133614984,710.112133614984,710.112133614984,710.112133614984,710.112133614984,710.112133614984,0,0,0,44.6320490983318,1383.41049820537,-8.01860978702068,-8.01857504136635,702.093541046605,"Iowa"
2015-01-01,53.5973168402339,90.5205150028349,90.5205150028349,90.5205150028349,90.5205150028349,90.5205150028349,90.5205150028349,0,0,0,-5.06284576931637,293.721444434967,53.5973168402339,53.5973168402339,144.117831843069,"Kansas"
2016-01-01,50.6847770853927,0.830916364684462,0.830916364684462,0.830916364684462,0.830916364684462,0.830916364684462,0.830916364684462,0,0,0,-96.1470015596378,195.169096782462,50.6847770853927,50.6847770853927,51.5156934500772,"Kansas"
2017-01-01,47.7642577784135,272.80606830647,272.80606830647,272.80606830647,272.80606830647,272.80606830647,272.80606830647,0,0,0,174.611061557084,467.302373533165,47.7642577784135,47.7642577784135,320.570326084883,"Kansas"
2018-01-01,44.8517180419394,181.21569056287,181.21569056287,181.21569056287,181.21569056287,181.21569056287,181.21569056287,0,0,0,78.6492358084282,377.276618680869,44.8517180419394,44.8517180419394,226.06740860481,"Kansas"
2019-01-01,41.9391783067064,90.5205150027651,90.5205150027651,90.5205150027651,90.5205150027651,90.5205150027651,90.5205150027651,0,0,0,-10.2469165618404,274.619004488451,41.9391783067064,41.9391783067064,132.459693309471,"Kansas"
2020-01-01,39.0266385614768,0.830916364823574,0.830916364823574,0.830916364823574,0.830916364823574,0.830916364823574,0.830916364823574,0,0,0,-99.9207361196646,187.426948523581,39.0266385614768,39.0266385614768,39.8575549263004,"Kansas"
2021-01-01,36.1061192369599,272.806068306296,272.806068306296,272.806068306296,272.806068306296,272.806068306296,272.806068306296,0,0,0,166.989965372869,453.598200610815,36.1061192369599,36.1061192369599,308.912187543256,"Kansas"
2022-01-01,33.1935794873044,181.215690562754,181.215690562754,181.215690562754,181.215690562754,181.215690562754,181.215690562754,0,0,0,70.8164851717309,370.350871028198,33.1935794873044,33.1935794873044,214.409270050058,"Kansas"
2023-01-01,30.2810397253952,90.5205150029514,90.5205150029514,90.5205150029514,90.5205150029514,90.5205150029514,90.5205150029514,0,0,0,-23.5168570331234,276.236040704734,30.2810397253952,30.2810397253952,120.801554728347,"Kansas"
2024-01-01,27.3684999634861,0.830916364615852,0.830916364615852,0.830916364615852,0.830916364615852,0.830916364615852,0.830916364615852,0,0,0,-113.414864687754,174.510934458,27.3684999634861,27.3684999634861,28.1994163281019,"Kansas"
2025-01-01,24.4479806405854,272.806068306495,272.806068306495,272.806068306495,272.806068306495,272.806068306495,272.806068306495,0,0,0,160.899565108473,439.162051354805,24.4479802597752,24.44798097053,297.254048947081,"Kansas"
2026-01-01,21.5354408786763,181.215690562672,181.215690562672,181.215690562672,181.215690562672,181.215690562672,181.215690562672,0,0,0,54.2310941495852,355.293886713108,21.5354395304312,21.5354421468696,202.751131441348,"Kansas"
2027-01-01,18.6229011167671,90.5205150026556,90.5205150026556,90.5205150026556,90.5205150026556,90.5205150026556,90.5205150026556,0,0,0,-39.3467598706165,254.52840752757,18.6228983215465,18.6229037376883,109.143416119423,"Kansas"
2028-01-01,15.710361354858,0.830916364888653,0.830916364888653,0.830916364888653,0.830916364888653,0.830916364888653,0.830916364888653,0,0,0,-132.855387533585,169.207231454358,15.7103571148177,15.7103656359324,16.5412777197466,"Kansas"
2029-01-01,12.7898420319573,272.806068306267,272.806068306267,272.806068306267,272.806068306267,272.806068306267,272.806068306267,0,0,0,135.126886944939,427.904368820608,12.7898363213028,12.7898480101962,285.595910338225,"Kansas"
2015-01-01,101.846292315962,149.073457279632,149.073457279632,149.073457279632,149.073457279632,149.073457279632,149.073457279632,0,0,0,-118.32522828886,643.877379103558,101.846292315962,101.846292315962,250.919749595594,"Kentucky"
2016-01-01,132.46159796668,149.60840950472,149.60840950472,149.60840950472,149.60840950472,149.60840950472,149.60840950472,0,0,0,-72.8253761304732,653.995939093613,132.46159796668,132.46159796668,282.0700074714,"Kentucky"
2017-01-01,163.160780954984,151.549987581933,151.549987581933,151.549987581933,151.549987581933,151.549987581933,151.549987581933,0,0,0,-57.5273100964094,692.382578382069,163.160780954984,163.160780954984,314.710768536917,"Kentucky"
2018-01-01,193.776086149388,149.720878478718,149.720878478718,149.720878478718,149.720878478718,149.720878478718,149.720878478718,0,0,0,-26.7489956265406,720.358486566308,193.776086149388,193.776086149388,343.496964628106,"Kentucky"
2019-01-01,224.391391191873,149.073457279635,149.073457279635,149.073457279635,149.073457279635,149.073457279635,149.073457279635,0,0,0,-1.93647613497513,751.432597422864,224.391391191873,224.391391191873,373.464848471508,"Kentucky"
2020-01-01,255.00669651867,149.608409504717,149.608409504717,149.608409504717,149.608409504717,149.608409504717,149.608409504717,0,0,0,63.0624007784395,798.571154000801,255.00669651867,255.00669651867,404.615106023387,"Kentucky"
2021-01-01,285.705879461742,151.549987581925,151.549987581925,151.549987581925,151.549987581925,151.549987581925,151.549987581925,0,0,0,79.0194932571292,814.180701865746,285.705879461742,285.705879461742,437.255867043667,"Kentucky"
2022-01-01,316.321184608029,149.720878478716,149.720878478716,149.720878478716,149.720878478716,149.720878478716,149.720878478716,0,0,0,74.9377243630164,825.731960503654,316.321184608029,316.321184608029,466.042063086745,"Kentucky"
2023-01-01,346.936489860075,149.073457279631,149.073457279631,149.073457279631,149.073457279631,149.073457279631,149.073457279631,0,0,0,140.02736212535,862.491099314355,346.936489860075,346.936489860075,496.009947139706,"Kentucky"
2024-01-01,377.551795112121,149.608409504729,149.608409504729,149.608409504729,149.608409504729,149.608409504729,149.608409504729,0,0,0,157.471862712449,902.032549688761,377.551795112121,377.551795112121,527.16020461685,"Kentucky"
2025-01-01,408.250977912803,151.549987581939,151.549987581939,151.549987581939,151.549987581939,151.549987581939,151.549987581939,0,0,0,180.452825514174,924.525153464018,408.250977152225,408.250978587607,559.800965494741,"Kentucky"
2026-01-01,438.866283164849,149.720878478715,149.720878478715,149.720878478715,149.720878478715,149.720878478715,149.720878478715,0,0,0,233.908466829836,958.958191510999,438.866280270153,438.866285602676,588.587161643563,"Kentucky"
2027-01-01,469.481588416895,149.073457279635,149.073457279635,149.073457279635,149.073457279635,149.073457279635,149.073457279635,0,0,0,271.673907160965,987.068935949904,469.481582781424,469.481593502575,618.55504569653,"Kentucky"
2028-01-01,500.096893668941,149.608409504718,149.608409504718,149.608409504718,149.608409504718,149.608409504718,149.608409504718,0,0,0,275.544154809414,1018.49049858378,500.096884752354,500.096901760493,649.705303173659,"Kentucky"
2029-01-01,530.796076469623,151.549987581926,151.549987581926,151.549987581926,151.549987581926,151.549987581926,151.549987581926,0,0,0,318.837836744052,1048.27633522707,530.796063824724,530.796087457774,682.346064051548,"Kentucky"
2015-01-01,-26.5271201738848,698.517816417666,698.517816417666,698.517816417666,698.517816417666,698.517816417666,698.517816417666,0,0,0,381.055854614281,950.837658097412,-26.5271201738848,-26.5271201738848,671.990696243781,"Louisiana"
2016-01-01,-90.7502996775876,719.079132149066,719.079132149066,719.079132149066,719.079132149066,719.079132149066,719.079132149066,0,0,0,343.985446507409,902.779836881908,-90.7502996775876,-90.7502996775876,628.328832471479,"Louisiana"
2017-01-01,-155.149433083717,653.253792133878,653.253792133878,653.253792133878,653.253792133878,653.253792133878,653.253792133878,0,0,0,227.894825614805,764.500285569883,-155.149433083717,-155.149433083717,498.104359050161,"Louisiana"
2018-01-01,-219.37261259115,676.567120291291,676.567120291291,676.567120291291,676.567120291291,676.567120291291,676.567120291291,0,0,0,185.903443708128,747.5651949212,-219.37261259115,-219.37261259115,457.194507700141,"Louisiana"
2019-01-01,-283.595792111642,698.517816417681,698.517816417681,698.517816417681,698.517816417681,698.517816417681,698.517816417681,0,0,0,150.245720914837,696.110602138463,-283.595792111642,-283.595792111642,414.922024306039,"Louisiana"
2020-01-01,-347.81897161873,719.079132149036,719.079132149036,719.079132149036,719.079132149036,719.079132149036,719.079132149036,0,0,0,102.235011178231,641.037480874562,-347.81897161873,-347.81897161873,371.260160530306,"Louisiana"
2021-01-01,-412.218105038715,653.253792133925,653.253792133925,653.253792133925,653.253792133925,653.253792133925,653.253792133925,0,0,0,-34.444818747786,528.748548679844,-412.218105038715,-412.218105038715,241.03568709521,"Louisiana"
2022-01-01,-476.441284551875,676.56712029132,676.56712029132,676.56712029132,676.56712029132,676.56712029132,676.56712029132,0,0,0,-84.7543094804585,481.236519235601,-476.441284551875,-476.441284551875,200.125835739444,"Louisiana"
2023-01-01,-540.664464079086,698.517816417639,698.517816417639,698.517816417639,698.517816417639,698.517816417639,698.517816417639,0,0,0,-108.918754296204,447.008210507347,-540.664464079086,-540.664464079086,157.853352338553,"Louisiana"
2024-01-01,-604.887643606297,719.079132149078,719.079132149078,719.079132149078,719.079132149078,719.079132149078,719.079132149078,0,0,0,-156.406858485556,387.299511523984,-604.887643606297,-604.887643606297,114.191488542782,"Louisiana"
2025-01-01,-669.28677705002,653.253792133868,653.253792133868,653.253792133868,653.253792133868,653.253792133868,653.253792133868,0,0,0,-303.39956995046,260.903257513956,-669.286777542227,-669.286776565459,-16.0329849161517,"Louisiana"
2026-01-01,-733.509956577231,676.567120291341,676.567120291341,676.567120291341,676.567120291341,676.567120291341,676.567120291341,0,0,0,-332.300818983128,246.638137702446,-733.509958400463,-733.5099547311,-56.9428362858902,"Louisiana"
2027-01-01,-797.733136104441,698.517816417707,698.517816417707,698.517816417707,698.517816417707,698.517816417707,698.517816417707,0,0,0,-378.932682007951,197.894451830249,-797.733139969502,-797.733132395347,-99.2153196867343,"Louisiana"
2028-01-01,-861.956315631652,719.07913214902,719.07913214902,719.07913214902,719.07913214902,719.07913214902,719.07913214902,0,0,0,-421.975881211853,129.905471128647,-861.956321999842,-861.956309374699,-142.877183482631,"Louisiana"
2029-01-01,-926.355449075375,653.253792133932,653.253792133932,653.253792133932,653.253792133932,653.253792133932,653.253792133932,0,0,0,-545.752982583117,14.9504656295713,-926.35545823623,-926.355440522029,-273.101656941443,"Louisiana"
2015-01-01,114.752353134546,139.344192258441,139.344192258441,139.344192258441,139.344192258441,139.344192258441,139.344192258441,0,0,0,-294.31547954031,755.672472860582,114.752353134546,114.752353134546,254.096545392987,"Maine"
2016-01-01,175.919290989324,280.364801868575,280.364801868575,280.364801868575,280.364801868575,280.364801868575,280.364801868575,0,0,0,-25.1078961151553,965.151894588838,175.919290989324,175.919290989324,456.284092857899,"Maine"
2017-01-01,237.253809596169,-136.066850861992,-136.066850861992,-136.066850861992,-136.066850861992,-136.066850861992,-136.066850861992,0,0,0,-394.606735711169,631.31607563508,237.253809596169,237.253809596169,101.186958734178,"Maine"
2018-01-01,298.420747482632,0.477221272813241,0.477221272813241,0.477221272813241,0.477221272813241,0.477221272813241,0.477221272813241,0,0,0,-226.788374376198,792.169084182485,298.420747482632,298.420747482632,298.897968755446,"Maine"
2019-01-01,359.587685355263,139.344192258559,139.344192258559,139.344192258559,139.344192258559,139.344192258559,139.344192258559,0,0,0,-9.12471050903511,1006.0671804677,359.587685355263,359.587685355263,498.931877613822,"Maine"
2020-01-01,420.754623345883,280.364801868348,280.364801868348,280.364801868348,280.364801868348,280.364801868348,280.364801868348,0,0,0,156.045522379804,1195.75573138073,420.754623345883,420.754623345883,701.119425214232,"Maine"
2021-01-01,482.089142102684,-136.066850861745,-136.066850861745,-136.066850861745,-136.066850861745,-136.066850861745,-136.066850861745,0,0,0,-221.692370033134,819.761587445615,482.089142102684,482.089142102684,346.022291240939,"Maine"
2022-01-01,543.256080147329,0.477221272988649,0.477221272988649,0.477221272988649,0.477221272988649,0.477221272988649,0.477221272988649,0,0,0,28.3297767854097,1043.58038216978,543.256080147329,543.256080147329,543.733301420318,"Maine"
2023-01-01,604.423018390841,139.344192258258,139.344192258258,139.344192258258,139.344192258258,139.344192258258,139.344192258258,0,0,0,237.714863220129,1253.45816884917,604.423018390841,604.423018390841,743.767210649099,"Maine"
2024-01-01,665.589956634352,280.364801868706,280.364801868706,280.364801868706,280.364801868706,280.364801868706,280.364801868706,0,0,0,437.3139012134,1426.57984901656,665.589956634352,665.589956634352,945.954758503058,"Maine"
2025-01-01,726.924475530586,-136.066850862014,-136.066850862014,-136.066850862014,-136.066850862014,-136.066850862014,-136.066850862014,0,0,0,84.575998467066,1051.0802490357,726.924474421568,726.924476724119,590.857624668572,"Maine"
2026-01-01,788.091413774097,0.477221273112247,0.477221273112247,0.477221273112247,0.477221273112247,0.477221273112247,0.477221273112247,0,0,0,274.111078631105,1312.62978253307,788.091409525735,788.091417804826,788.568635047209,"Maine"
2027-01-01,849.258352017608,139.344192258728,139.344192258728,139.344192258728,139.344192258728,139.344192258728,139.344192258728,0,0,0,450.147438208699,1470.73576220192,849.258343822507,849.258360011888,988.602544276337,"Maine"
2028-01-01,910.42529026112,280.364801868251,280.364801868251,280.364801868251,280.364801868251,280.364801868251,280.364801868251,0,0,0,684.478501709383,1677.3927585827,910.42527751379,910.425302996597,1190.79009212937,"Maine"
2029-01-01,971.759809157353,-136.066850861701,-136.066850861701,-136.066850861701,-136.066850861701,-136.066850861701,-136.066850861701,0,0,0,326.101154969904,1359.85039604558,971.759791696736,971.759826905221,835.692958295652,"Maine"
2015-01-01,-129.057479956327,3034.17785510235,3034.17785510235,3034.17785510235,3034.17785510235,3034.17785510235,3034.17785510235,0,0,0,1429.6797553784,4331.17315801998,-129.057479956327,-129.057479956327,2905.12037514602,"Maryland"
2016-01-01,-346.15242852557,2979.14928997474,2979.14928997474,2979.14928997474,2979.14928997474,2979.14928997474,2979.14928997474,0,0,0,1101.62585879433,4171.98153440865,-346.15242852557,-346.15242852557,2632.99686144917,"Maryland"
2017-01-01,-563.842158054047,3125.2592498935,3125.2592498935,3125.2592498935,3125.2592498935,3125.2592498935,3125.2592498935,0,0,0,1047.83318421868,4094.4901651943,-563.842158054047,-563.842158054047,2561.41709183945,"Maryland"
2018-01-01,-780.937106957481,3082.90089484591,3082.90089484591,3082.90089484591,3082.90089484591,3082.90089484591,3082.90089484591,0,0,0,829.917205874322,3952.1246201797,-780.937106957481,-780.937106957481,2301.96378788843,"Maryland"
2019-01-01,-998.032056214911,3034.1778551023,3034.1778551023,3034.1778551023,3034.1778551023,3034.1778551023,3034.1778551023,0,0,0,522.438514068332,3486.40487322942,-998.032056214911,-998.032056214911,2036.14579888739,"Maryland"
2020-01-01,-1215.12700570291,2979.14928997483,2979.14928997483,2979.14928997483,2979.14928997483,2979.14928997483,2979.14928997483,0,0,0,266.026706210284,3305.15228434751,-1215.12700570291,-1215.12700570291,1764.02228427193,"Maryland"
2021-01-01,-1432.81673548868,3125.25924989344,3125.25924989344,3125.25924989344,3125.25924989344,3125.25924989344,3125.25924989344,0,0,0,215.962291787965,3193.0979155132,-1432.81673548868,-1432.81673548868,1692.44251440476,"Maryland"
2022-01-01,-1649.91168437974,3082.90089484586,3082.90089484586,3082.90089484586,3082.90089484586,3082.90089484586,3082.90089484586,0,0,0,-107.779907468601,2968.52075214439,-1649.91168437974,-1649.91168437974,1432.98921046611,"Maryland"
2023-01-01,-1867.00663300049,3034.17785510242,3034.17785510242,3034.17785510242,3034.17785510242,3034.17785510242,3034.17785510242,0,0,0,-417.876305122867,2635.03709364076,-1867.00663300049,-1867.00663300049,1167.17122210193,"Maryland"
2024-01-01,-2084.10158162123,2979.14928997467,2979.14928997467,2979.14928997467,2979.14928997467,2979.14928997467,2979.14928997467,0,0,0,-680.66971219867,2444.26870703298,-2084.10158162123,-2084.10158162123,895.047708353432,"Maryland"
2025-01-01,-2301.79131092313,3125.25924989349,3125.25924989349,3125.25924989349,3125.25924989349,3125.25924989349,3125.25924989349,0,0,0,-795.085219708919,2382.81947807728,-2301.7913131102,-2301.79130853375,823.467938970356,"Maryland"
2026-01-01,-2518.88625954388,3082.90089484582,3082.90089484582,3082.90089484582,3082.90089484582,3082.90089484582,3082.90089484582,0,0,0,-1047.9770350251,2168.83905360734,-2518.88626804371,-2518.88625059123,564.01463530194,"Maryland"
2027-01-01,-2735.98120816462,3034.17785510224,3034.17785510224,3034.17785510224,3034.17785510224,3034.17785510224,3034.17785510224,0,0,0,-1369.3276589269,1903.79467738147,-2735.98122437864,-2735.98119065157,298.196646937613,"Maryland"
2028-01-01,-2953.07615678537,2979.14928997487,2979.14928997487,2979.14928997487,2979.14928997487,2979.14928997487,2979.14928997487,0,0,0,-1468.79376349638,1580.59175394877,-2953.07618434406,-2953.07612865194,26.0731331894981,"Maryland"
2029-01-01,-3170.76588608727,3125.25924989342,3125.25924989342,3125.25924989342,3125.25924989342,3125.25924989342,3125.25924989342,0,0,0,-1603.31531989235,1496.4847781506,-3170.76592500834,-3170.76584506298,-45.5066361938443,"Maryland"
2015-01-01,62.1422565224046,-7.13025169221949,-7.13025169221949,-7.13025169221949,-7.13025169221949,-7.13025169221949,-7.13025169221949,0,0,0,-502.192679189893,627.053161386817,62.1422565224046,62.1422565224046,55.0120048301851,"Massachusetts"
2016-01-01,172.92468103195,156.432694004533,156.432694004533,156.432694004533,156.432694004533,156.432694004533,156.432694004533,0,0,0,-248.555911847931,876.591406887302,172.92468103195,172.92468103195,329.357375036482,"Massachusetts"
2017-01-01,284.010619000282,-330.101806817913,-330.101806817913,-330.101806817913,-330.101806817913,-330.101806817913,-330.101806817913,0,0,0,-614.317525706451,520.059658867598,284.010619000282,284.010619000282,-46.0911878176318,"Massachusetts"
